class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat
p,f,s,e,f,s,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
p,x,s,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
p,k,s,e,f,?,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
p,k,y,n,f,s,f,c,n,b,?,?,k,k,w,w,?,w,o,e,w,v,l
p,k,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
p,x,s,e,f,y,?,?,n,b,t,?,k,s,w,w,p,?,o,e,w,v,d
p,f,s,e,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,x,y,e,?,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
p,f,y,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,x,y,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,f,?,n,f,y,f,c,n,?,t,?,s,s,w,p,p,w,o,e,w,v,l
p,x,y,e,f,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,?
p,k,y,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,?,e,w,v,l
p,f,s,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
p,x,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
p,f,s,e,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,x,s,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
p,f,s,n,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,f,y,n,f,s,f,c,n,b,t,?,s,?,p,p,p,w,o,e,w,v,l
p,x,y,e,f,f,f,c,n,b,t,?,s,s,?,p,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
p,f,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,f,s,?,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,?
p,f,y,?,f,f,f,c,n,b,?,?,k,s,w,p,p,w,o,e,w,v,d
?,x,s,n,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
p,x,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,?,?,v,l
p,f,y,n,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,k,y,n,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,?
?,x,s,e,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,?,w,v,p
p,f,y,n,f,?,f,c,n,b,?,?,k,s,w,w,p,w,o,e,w,v,d
p,x,?,e,f,s,?,c,?,b,t,?,s,k,p,p,p,w,o,e,w,v,p
p,f,y,e,f,s,f,c,n,b,?,?,k,k,p,w,p,w,o,?,w,v,d
p,x,y,e,f,y,f,c,?,b,t,?,s,k,w,w,p,w,o,e,w,v,d
p,f,y,e,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,?,v,l
p,f,y,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
p,f,s,e,f,s,f,?,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
p,k,y,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,x,s,?,f,f,f,c,n,b,?,?,s,k,p,p,p,w,?,e,w,v,p
e,k,s,g,f,n,f,w,b,g,e,?,k,s,w,w,p,?,t,p,w,s,g
p,x,s,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,?
p,f,s,?,?,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
?,f,s,n,f,y,f,c,n,b,t,?,?,k,p,p,p,w,o,e,w,v,d
p,f,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,f,y,n,f,s,?,?,n,b,t,?,k,s,p,p,p,w,o,e,w,v,p
p,x,s,e,f,y,f,c,?,b,t,?,s,s,w,p,p,w,o,e,w,v,p
p,x,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
p,x,s,e,?,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
p,?,s,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,f,s,e,f,s,f,c,?,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
?,?,s,n,f,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,?
p,k,y,n,?,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,d
p,x,y,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
?,x,s,e,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
e,b,?,w,f,n,?,w,b,p,e,?,k,k,w,w,p,w,t,p,w,?,g
p,f,s,e,f,s,f,c,n,b,?,?,?,k,p,w,?,w,o,e,w,v,p
p,x,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
p,?,y,e,f,f,f,c,n,b,t,?,s,k,w,p,?,w,o,e,w,v,d
p,f,y,n,?,f,f,c,n,b,t,?,s,s,w,p,p,?,o,e,w,v,p
p,f,s,e,f,y,f,c,n,b,t,?,k,s,p,?,p,w,o,e,w,v,l
p,f,y,?,f,s,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,?,?,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,x,s,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
p,f,s,?,f,s,f,c,n,b,t,?,k,?,p,p,p,w,o,e,w,v,p
p,x,s,n,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,f,s,e,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,x,y,e,f,y,?,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
p,?,s,n,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
p,f,s,?,f,y,f,?,n,b,?,?,k,s,w,p,p,?,o,e,w,v,p
p,x,s,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
p,f,s,e,f,s,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,d
?,k,y,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,?,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
p,x,y,e,f,s,?,c,n,b,t,?,s,k,p,w,?,w,o,e,w,v,d
p,k,s,n,f,s,f,c,n,b,t,?,k,?,p,p,p,w,o,e,w,v,?
p,x,s,?,f,f,?,?,n,b,t,?,k,s,p,p,?,w,o,e,w,v,p
p,x,s,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
p,f,?,n,?,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,?
p,f,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,f,y,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,l
p,k,s,e,f,s,f,c,n,b,t,?,k,s,p,p,p,w,?,e,w,v,?
p,x,s,?,f,f,f,c,n,b,?,?,k,s,w,p,p,w,o,e,w,v,d
?,f,y,n,?,y,f,c,?,b,t,?,k,s,p,p,p,w,o,e,w,v,d
p,f,s,?,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
p,k,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,?,v,p
p,x,y,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,?,w,v,l
p,x,y,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,x,s,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,?,v,p
p,f,y,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
p,f,y,?,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,?
p,f,y,e,f,s,?,c,?,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,k,y,n,f,y,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
p,x,s,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,?,v,d
p,x,s,e,f,y,f,c,?,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,x,s,n,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,?,w,v,l
p,f,y,e,?,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
?,k,y,e,f,f,?,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
e,?,f,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g
p,f,y,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
p,x,s,e,?,f,f,c,n,b,t,?,k,s,w,p,p,w,o,?,w,v,l
p,x,s,?,f,s,?,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,x,?,e,f,s,?,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
p,f,y,n,?,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,f,y,n,f,y,?,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,x,s,n,?,s,f,?,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,x,s,e,f,f,?,?,n,b,t,?,k,k,w,p,p,w,o,?,w,?,l
p,f,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,?,e,w,v,l
p,f,y,?,f,f,?,c,n,b,t,?,k,s,?,p,p,w,o,e,w,v,l
p,f,y,n,f,y,f,c,n,b,t,?,k,?,w,p,p,w,o,e,w,v,?
p,x,y,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,x,s,e,f,f,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
p,f,s,n,f,f,f,?,n,b,?,?,s,s,?,p,p,w,?,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,?,?,s,w,p,p,w,o,e,w,?,d
p,x,s,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,?,e,w,v,d
p,f,s,n,?,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
p,f,s,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,?,p
p,f,y,?,f,f,f,c,n,b,?,?,s,s,p,p,?,w,o,e,w,v,p
p,x,s,n,f,s,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,f,s,n,f,?,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
?,f,s,n,f,y,f,c,n,b,?,?,k,k,p,w,p,w,o,e,w,v,p
p,x,s,n,f,y,f,c,n,b,t,?,s,s,w,w,p,?,o,e,?,v,p
p,f,y,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,x,s,?,f,y,?,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,x,s,n,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
p,x,?,e,f,y,f,c,n,b,t,?,s,s,p,?,?,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,?,s,k,w,?,p,w,o,?,w,v,l
?,f,y,n,f,s,f,c,?,?,t,?,s,k,p,p,p,w,o,e,w,v,d
p,f,s,e,f,y,f,c,n,b,t,?,s,?,w,p,p,w,?,e,w,?,l
p,x,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,p
?,k,f,w,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,n,g
p,x,s,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,p
p,f,s,?,f,f,f,?,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
p,f,y,n,f,y,f,c,?,b,t,?,k,k,w,?,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,?,k,s,w,w,p,w,?,e,w,v,d
p,f,y,n,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
p,f,s,n,f,?,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
p,f,y,e,f,y,f,c,n,b,t,?,?,s,p,w,p,w,o,e,w,v,p
e,b,s,n,f,n,a,?,b,o,e,?,s,s,o,o,p,o,o,?,o,v,l
p,f,s,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,d
p,f,s,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,?,e,w,v,p
p,x,s,?,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,f,y,n,f,s,f,c,n,?,t,?,s,k,w,w,p,w,o,e,w,v,l
p,f,y,?,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,f,s,n,f,f,?,c,n,b,t,?,k,s,p,p,p,w,o,?,w,v,l
p,f,y,e,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
p,f,s,n,?,s,f,c,n,b,?,?,k,s,w,?,p,?,o,e,w,v,p
p,k,y,n,f,y,f,c,n,b,t,?,k,s,w,w,?,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
p,f,s,?,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,f,s,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,x,s,e,f,s,f,c,n,b,t,?,k,?,p,w,p,w,o,e,w,v,p
p,k,y,n,f,?,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,p
p,x,?,n,f,?,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
p,f,y,n,f,y,f,c,n,b,t,?,k,s,?,w,p,?,o,e,w,?,?
?,f,s,e,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,?,d
p,f,s,n,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,p
e,x,s,w,f,n,f,w,?,g,?,?,k,s,w,w,p,w,t,p,w,s,g
p,f,y,n,f,y,f,c,n,b,t,?,s,s,w,p,?,w,o,e,w,v,d
p,f,s,n,f,?,f,c,n,b,t,?,s,k,w,?,p,w,o,e,w,v,l
p,x,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,f,s,e,f,s,f,c,n,?,t,?,s,k,w,p,p,w,o,e,w,v,l
p,x,s,n,f,s,f,c,n,b,t,?,s,s,w,?,p,w,o,e,w,v,p
p,?,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,?
e,k,f,g,?,n,f,w,b,g,?,?,k,k,w,w,p,w,t,p,w,?,g
p,f,?,e,f,s,f,c,n,b,?,?,k,s,w,p,p,w,o,e,w,?,l
p,f,y,e,f,s,f,c,n,?,t,?,s,k,w,w,p,w,o,e,w,v,p
e,b,f,w,f,n,f,w,?,w,e,?,s,k,w,?,p,w,t,p,w,s,g
p,f,?,n,f,y,f,?,n,b,t,?,s,k,p,?,p,w,o,e,w,v,l
p,x,y,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,l
p,x,y,e,f,f,f,c,n,b,t,?,?,k,?,p,p,w,o,e,w,v,d
p,f,s,n,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,?,p
p,x,s,n,f,f,f,c,?,b,t,?,k,k,p,p,?,w,o,e,w,v,d
?,f,s,e,f,s,f,c,n,?,t,?,k,k,w,w,p,w,o,e,w,v,p
p,f,s,e,f,s,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,l
p,f,s,e,f,s,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,l
p,x,y,e,f,m,f,c,b,w,e,c,k,y,c,c,p,w,n,n,w,c,d
p,f,y,n,f,y,f,c,n,b,t,?,s,k,p,p,p,w,o,e,w,v,d
p,f,y,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,?,k,?,p,w,p,w,o,e,w,v,p
p,f,s,e,f,y,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,?,t,?,k,k,w,w,p,w,o,e,w,v,p
p,f,y,e,f,s,?,c,n,?,t,?,s,s,?,w,p,w,o,e,w,v,?
p,x,s,e,f,f,f,c,n,b,t,?,k,k,w,w,p,w,o,?,w,v,l
p,f,s,e,f,s,f,c,n,b,t,?,s,k,p,?,p,w,o,e,w,v,p
e,x,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,y,c,l
p,f,y,n,?,s,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,?,d
p,f,y,e,f,s,f,c,n,b,t,?,s,?,w,p,p,w,o,e,w,v,l
p,f,y,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
?,x,s,n,f,f,?,?,n,b,t,?,k,s,p,w,p,w,o,e,w,v,p
p,x,s,e,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
p,?,s,e,f,s,f,c,n,b,t,?,s,k,?,p,p,w,o,e,w,v,p
p,x,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,?,w,?,p
p,f,y,e,f,f,f,?,n,b,t,?,s,k,w,w,p,w,o,e,w,?,p
e,x,s,n,f,n,a,c,b,n,e,?,s,s,o,o,p,n,o,p,o,v,l
p,f,s,n,f,?,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,?,t,?,s,s,w,w,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,?,s,?,w,p,p,w,o,e,w,v,d
p,f,y,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,?
p,x,y,e,f,f,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,x,s,n,f,s,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,x,s,n,f,f,?,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
p,x,s,n,f,y,f,c,n,b,?,?,s,s,w,w,p,w,o,e,w,v,l
p,x,y,?,f,s,f,c,?,?,t,?,s,s,p,w,p,w,o,e,w,v,d
p,f,s,n,f,y,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,l
p,f,s,n,?,y,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
p,k,y,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,l
p,?,s,n,f,y,f,?,n,b,t,?,?,s,w,p,p,w,o,e,w,v,d
p,f,y,n,f,y,f,c,?,b,t,?,s,k,p,w,p,w,o,e,?,v,p
e,k,s,w,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,n,g
p,f,s,e,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,l
p,x,s,e,f,y,f,c,n,b,t,?,s,k,p,w,?,w,o,e,w,v,l
p,f,y,n,f,f,f,c,n,b,?,?,s,s,w,p,p,w,o,e,?,v,?
p,f,y,n,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,?,p
p,f,y,e,f,y,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
p,x,s,n,f,f,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,p
p,f,y,n,f,s,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
p,x,s,n,f,s,f,c,n,b,t,?,s,k,w,?,p,w,o,e,w,v,?
?,?,y,n,f,y,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,f,s,e,f,s,f,c,n,b,t,?,k,s,w,p,?,w,o,e,w,v,d
p,f,y,e,f,s,f,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,l
p,f,y,e,f,f,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,l
p,f,y,e,f,s,f,c,n,?,t,?,k,?,w,p,p,w,o,e,w,v,p
p,f,y,n,f,?,f,?,n,b,t,?,s,?,w,w,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,?,s,s,w,p,p,w,o,e,w,v,l
p,k,y,?,f,y,f,c,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,k,y,n,f,y,f,c,n,b,t,?,k,s,p,?,p,w,?,e,w,v,p
p,f,s,e,f,y,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,p
p,x,s,e,f,y,?,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
p,?,s,n,f,?,f,?,n,b,t,?,k,s,p,w,p,w,o,e,w,v,l
p,x,s,e,f,f,f,c,n,b,t,?,s,s,p,p,p,?,o,e,w,?,p
p,?,s,n,f,f,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,?,s,k,w,w,p,?,o,e,w,v,l
p,f,s,n,f,y,f,c,n,b,t,?,s,k,p,?,p,w,o,e,w,v,?
p,x,s,n,f,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,l
p,f,y,e,f,y,f,c,n,b,t,?,s,k,w,p,p,w,o,e,?,v,d
p,x,s,n,f,f,f,c,n,b,t,?,k,s,w,p,p,w,o,e,w,v,l
p,x,s,e,f,y,f,c,n,b,t,?,s,s,w,?,p,w,o,e,w,?,p
p,x,s,e,f,s,f,c,?,b,t,?,s,k,w,w,p,w,o,e,w,v,d
p,x,s,n,f,s,f,c,n,b,?,?,k,k,p,p,p,w,o,e,w,v,p
p,x,?,e,f,s,f,c,n,b,t,?,s,s,w,w,p,w,o,e,w,v,d
p,f,y,e,f,y,f,?,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
p,f,s,e,?,s,f,?,n,b,t,?,k,s,p,w,p,w,o,e,w,v,d
p,x,s,e,f,y,f,c,?,b,t,?,k,k,w,w,p,w,o,e,w,v,d
p,f,y,e,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
p,f,s,e,f,y,?,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
p,f,s,e,f,s,f,c,n,b,t,?,s,k,?,w,p,w,o,e,w,v,l
p,f,y,n,f,f,f,c,n,b,t,?,?,k,w,p,p,w,o,e,w,v,d
p,f,s,n,f,s,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,p
p,x,s,e,?,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,p
p,f,y,n,f,s,f,c,n,b,?,?,k,k,p,p,p,w,o,e,w,v,l
p,f,s,n,f,s,f,c,?,b,t,?,s,k,p,p,p,w,o,e,w,v,d
p,f,y,n,f,f,?,c,n,b,t,?,k,s,p,p,p,?,o,e,w,v,l
p,f,s,e,f,s,f,c,n,b,t,?,k,k,p,w,p,w,o,e,w,v,l
p,f,y,e,f,f,f,c,n,b,t,?,s,k,p,w,p,w,o,e,w,v,p
p,f,y,n,f,y,f,c,n,b,t,?,k,s,w,p,?,w,o,e,w,v,d
p,f,s,e,f,y,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,v,d
?,f,s,e,f,f,f,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,d
p,f,y,n,f,s,?,c,n,b,t,?,k,k,p,p,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,?,t,?,k,s,w,?,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,?,k,s,p,p,p,w,o,e,w,v,d
p,k,y,e,f,s,f,c,n,b,?,?,s,s,p,p,p,?,o,e,w,v,d
?,f,y,e,f,?,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
p,f,s,e,?,f,f,c,n,b,t,?,k,k,w,p,p,w,o,e,w,?,d
p,f,y,e,f,y,f,c,n,b,t,?,?,s,w,p,p,w,o,e,w,v,d
p,f,y,n,f,s,f,c,n,b,t,?,k,s,w,p,p,w,o,?,w,v,l
p,f,?,e,f,f,f,c,n,b,?,?,s,s,p,p,p,w,o,e,w,v,?
p,f,s,n,f,s,f,c,?,b,t,?,s,k,p,p,p,w,?,e,w,v,p
p,x,y,e,f,y,f,c,n,b,t,?,s,s,w,?,p,w,o,e,w,v,d
?,x,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,n,g
p,x,s,e,f,s,f,c,n,b,t,?,k,s,w,w,p,w,o,e,?,v,d
p,x,s,e,f,f,f,c,n,b,t,?,s,s,p,w,p,w,o,e,w,?,l
p,f,y,n,f,y,f,c,n,b,t,?,k,k,p,?,p,w,o,e,w,v,?
p,x,s,e,f,y,f,c,n,b,t,?,s,s,p,p,p,w,o,e,w,v,d
p,x,s,n,f,y,f,c,n,b,t,?,s,k,w,w,p,w,o,e,w,v,d
p,x,s,n,f,?,f,c,n,b,t,?,k,s,w,w,p,w,o,e,w,v,p
p,x,s,n,f,y,f,c,n,b,t,?,k,k,w,w,p,w,o,e,w,v,l
e,x,f,g,f,n,f,w,b,p,?,?,s,k,w,w,p,w,t,p,w,n,g
?,f,y,e,f,f,f,c,n,b,?,?,k,s,w,p,p,w,o,e,w,v,l
p,f,y,e,f,f,?,c,n,b,t,?,s,k,w,p,p,w,o,e,w,v,l
p,x,y,e,f,y,f,c,n,b,t,?,s,s,w,w,p,w,?,e,w,v,p
